ID,Source Server,Batch GUID,ROOTGUID,OrderId,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,SetPoint Float,Actual Value Float,FormulaCategoryName,sp_prot
346,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,6000,SOYA BEAN 100359,100359,435.117,448.4,FeedMill_Roller,202
347,Server1,71B8425B-C7D5-4FF4-9C26-1BFA89C0174E,147B40B6-FEC9-4BDE-8ECE-0E01FD2D6B77,923,FM LOT-872FM Layer Grower Mash 2,FM Layer Gro Mash LM,2025-03-28 15:21:57.767,2025-03-28 16:37:34.383,2025-03-28 16:38:40.823,12000,Wheat Bran,200223,663.366,671.9001,FeedMill_Roller,201
348,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,6000,CORN,100038,1671.6,1668.8,FeedMill_Roller,201
349,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,6000,Limestone,100048,91.689,92.20001,FeedMill_Roller,202
350,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,6000,MARBLE Chips,100341,170.28,169.6,FeedMill_Roller,201
351,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,12000,MCP,2001445,19.032,44.69999,FeedMill_Roller,204
352,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,12000,METH,1004,5.2164,6.473241,FeedMill_Roller,100
353,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,12000,Molasses,100085,30,30.01337,FeedMill_Roller,NULL
354,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,12000,Palm Oil,100284,34.2,34.31175,FeedMill_Roller,100
355,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,6000,PMX 100366 Layer Mash,100366,45,45.21,FeedMill_Roller,204
356,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,6000,Prebotic(Celmanax dry),100466,1.2,1.12,FeedMill_Roller,203
357,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,6000,SOYA BEAN 100359,100359,840.6,841.6,FeedMill_Roller,202
358,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,12000,Soya Oil,100024,55.71,55.7429,FeedMill_Roller,100
359,Server1,7C69AA72-4940-4273-BAFA-1CD4656AAA72,C06FFAA8-68EE-404D-8578-DF3D303160C4,926,FM LOT-875FM Layer Peak Mash 1,FM Layer Peak Mash,2025-03-28 17:13:25.643,2025-03-28 18:02:55.850,2025-03-28 18:04:00.587,6000,Wheat Bran,200223,35.472,35.90002,FeedMill_Roller,201
360,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,6000,CORN,100038,1860,1864.9,FeedMill_Hammer,201
361,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,6000,MCP,2001445,12.405,12.45,FeedMill_Hammer,204
362,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,12000,METH,1004,12,12.02473,FeedMill_Hammer,100
363,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,6000,PMX 100392  Broiler Fin HP,100392,60,60.00999,FeedMill_Hammer,204
364,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,12000,Recycle Broiler feed,200000,60,60,FeedMill_Hammer,202
365,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,12000,SALT.,100051,6,6.029999,FeedMill_Hammer,204
366,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,6000,Sodium Bicarbonate,100052,6.303,6.289999,FeedMill_Hammer,203
367,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,6000,SOYA BEAN 100359,100359,900,899.8,FeedMill_Hammer,202
368,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,12000,Soya Oil,100024,50,50.0459,FeedMill_Hammer,100
369,Server1,694C7D6F-541E-4BD6-955E-1CF3189E9153,4F49E7D9-1F69-4B40-AEFE-27B533AEFD56,938,FM LOT-885FM Maker -3  11-Jan 4,FM Meat Maker3 CR  New,2025-03-29 08:34:22.890,2025-03-29 10:01:55.487,2025-03-29 19:03:45.227,12000,Water,1001,45,39.34257,FeedMill_Hammer,100
370,Server1,B62CFB25-0515-4774-AECF-1DA7B8A6D1B0,5D05C15E-AEB9-4F46-B554-E20DA92DBDCE,887,FM LOT-839Crushed Corn 1,FM Crushed Corn,2025-03-28 09:39:23.100,2025-03-28 10:19:51.953,2025-03-28 10:20:57.317,2000,CORN,100038,666.6667,670.3,FeedMill_Hammer,201
371,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,6000,CORN,100038,1860,1859.4,FeedMill_Hammer,201
372,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,6000,MCP,2001445,12.405,12.42,FeedMill_Hammer,204
373,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,12000,METH,1004,12,12.02473,FeedMill_Hammer,100
374,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,6000,PMX 100392  Broiler Fin HP,100392,60,60.09,FeedMill_Hammer,204
375,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,6000,SALT.,100051,6,5.939999,FeedMill_Hammer,204
376,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,6000,Sodium Bicarbonate,100052,6.303,5.94,FeedMill_Hammer,203
377,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,6000,SOYA BEAN 100359,100359,900,896.7,FeedMill_Hammer,202
378,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,12000,Soya Oil,100024,50,50.07735,FeedMill_Hammer,100
379,Server1,3F5C8AD8-C97F-4C58-8701-1DB811B47B22,777B6A66-046B-467C-9E30-443F60F0B15B,919,FM LOT-868FM Maker - 3  11-Ja 07,FM Meat Maker3 CR  New,2025-03-28 09:54:38.307,2025-03-28 11:49:59.530,2025-03-28 11:51:05.053,12000,Water,1001,30,39.45306,FeedMill_Hammer,100
380,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,3000,BRAN,200223,179.022,175.9,FeedMill_Hammer,201
381,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,3000,CORN,100038,1589.061,1590.4,FeedMill_Hammer,201
382,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,3000,DL-Methionine Premix,100001,4.29,4.379997,FeedMill_Hammer,204
383,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,3000,Limestone,100048,5.607,6.399963,FeedMill_Hammer,202
384,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,3000,MasterCube/Pellet Binder,100077,6,6.029999,FeedMill_Hammer,203
385,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,6000,MCP,2001445,25.821,25.7,FeedMill_Hammer,204
386,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,12000,Molasses,100085,15,14.89631,FeedMill_Hammer,NULL
387,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,9000,PMX 100364 Chick Starter Mash,100364,60,59.96999,FeedMill_Hammer,204
388,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,3000,SALT.,100051,5.058,5.279999,FeedMill_Hammer,204
389,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,6000,Sodium Bicarbonate,100052,9.741,9.839998,FeedMill_Hammer,203
390,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,3000,SOYA BEAN 100359,100359,768,770.1,FeedMill_Hammer,202
391,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,6000,Soya Oil,100024,32.4,32.46794,FeedMill_Hammer,100
392,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,6000,Water,1001,25,43.82691,FeedMill_Hammer,100
393,Server1,A830FBC8-C1D5-4817-8926-1E16C6908857,FF6DA3D0-D713-4ADA-AB88-6EC4E42120F9,457,HM Layer_StarterLM  - FM LOT-0 3,FM Layer Starter L M,2024-11-25 16:01:36.633,2024-11-25 17:27:39.383,2024-11-25 18:44:57.807,6000,WHEAT,150066,300,301.7,FeedMill_Hammer,201
394,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,1000,Cobalt Proteinate 15%,100069,2.61,2.59,Premix,307
395,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,1000,Copper Oxychloride,100075,2.87,2.82,Premix,307
396,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,1000,EDDI,100361,0.42,0.26,Premix,307
397,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,2000,ferrous carbonate,100056,8.33,8.4,Premix,304
398,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,2000,Limestone,100048,287.49,287.3,Premix,301
399,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,2000,Magnesium Oxide 52%,100236,82.84,212.7,Premix,301
400,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,1000,Manganese Oxide 60%,100055,19.45,20.06,Premix,304
401,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,1000,Selplex 3000 (Alltech USA),100598,7,6.919999,Premix,307
402,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,2000,Sodium Selinite 1% SELEN,100061,3.8,3.782,Premix,302
403,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,1000,Vitamin A1000,100094,1.33,1.309,Premix,302
404,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,1000,Vitamin D3 500,100095,0.167,0.1500001,Premix,307
405,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,2000,Vitamin E50,100096,10,10.01,Premix,305
406,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,2000,Wheat Bran,200223,22.72,22.5,Premix,301
407,Server1,EDB2959E-EDCB-4676-BF67-1E46F11AF0A4,B064B490-901F-4B24-89FB-1FF5E6D64743,936,PMX lot0125PMX Ruminant 202504 1,PMX 100331 Ruminant,2025-03-29 04:29:55.907,2025-03-29 05:46:20.570,2025-03-29 05:47:38.867,1000,Zinc Oxide 70%,100057,15.48,15.33,Premix,305
408,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,6000,AMA-Poultry,100517,1.2,1.38,FeedMill_Hammer,203
409,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,CORN,100038,300,297.1,FeedMill_Hammer,202
410,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,DL-Methionine Premix,100001,4.296,4.27,FeedMill_Hammer,204
411,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,6000,Feed Enzyme,100021,0.21,0.3099999,FeedMill_Hammer,203
412,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,MCP,2001445,11.967,12.08,FeedMill_Hammer,204
413,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,Palm Oil,100284,24,24.09996,FeedMill_Hammer,100
414,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,Pmx 100412  Baladi MM2,100412,60,60.04999,FeedMill_Hammer,204
415,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,6000,Protease Enzyme,100389,0.6,0.6900001,FeedMill_Hammer,203
416,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,Recycle Broiler feed,200000,60,60,FeedMill_Hammer,202
417,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,SALT.,100051,8.679,8.869999,FeedMill_Hammer,204
418,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,6000,Sodium Bicarbonate,100052,2.4,2.31,FeedMill_Hammer,203
419,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,6000,SOYA BEAN 100359,100359,660,656.1,FeedMill_Hammer,202
420,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,Soya Oil,100024,27,27.04608,FeedMill_Hammer,100
421,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,12000,Water,1001,45,39.57359,FeedMill_Hammer,100
422,Server1,A0642A12-A8B2-44D1-ABB6-262E5B08E992,A59DAA74-9EE0-4348-8BB0-B6BACE8E1257,937,FM LOT-884HM AlWasmi MM- 3 2,FM Al Wasmi MM-3 PL,2025-03-29 07:50:08.763,2025-03-29 08:46:14.997,2025-03-29 08:47:20.990,6000,WHEAT,150066,1800,1799.8,FeedMill_Hammer,201
