Source Server,Batch GUID,ROOTGUID,OrderID,Batch Name,Product Name,Batch Act Start,Batch Act End,Batch Transfer Time,Quantity,Material Name,Material Code,sp_prot,SetPoint Float,Actual Value Float,FormulaCategoryName
Server2,8EC3E86F-488B-4702-9BC9-8DB093525AE2,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER STARTER603 1,BROILER STARTER,2026-07-23 01:57:14.437,2026-07-23 03:14:59.833,2026-07-23 03:16:04.087,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,BETAIN HCL,142,100.0,2.25,3.443288,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7306135,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.10706,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Broiler Starter PX,69,100.0,4.05,5.405093,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Choline Chloride 60%,26,100.0,2.7,2.488425,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,KENZYME PRO,77,100.0,2.7,3.211805,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Limestone,113,100.0,55.485,63.77307,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.8998843,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Maize,100,100.0,2679.705,2684.751,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Methionine,12,100.0,10.62,10.99537,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Monocalcium Phos,204,100.0,38.745,39.20718,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,NOVELA ECL,6,100.0,0.45,0.5497685,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Provi Oxi Stop,21,100.0,0.45,0.950521,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Rovabio P10,176,100.0,2.25,3.107639,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Sacox (500g),91,100.0,2.25,3.177083,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Salt,202,100.0,12.96,16.05903,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,SOLIS,124,100.0,6.75,7.465278,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,8.969902,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,SOYA-,105,100.0,1619.145,1619.068,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,Soya Oil,210,100.0,37.35,37.75,Production Recipes
Server2,17D3D12E-46C0-42CB-A44E-B40622CF92F9,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 3,BROILER GROWER,2026-07-23 01:56:11.923,2026-07-23 03:06:56.440,2026-07-23 03:08:00.477,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,BETAIN HCL,142,100.0,2.25,2.702546,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7609954,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.324074,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Broiler Starter PX,69,100.0,4.05,5.347222,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Choline Chloride 60%,26,100.0,2.7,2.731481,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,KENZYME PRO,77,100.0,2.7,3.125,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Limestone,113,100.0,55.485,58.8252,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.8998843,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Maize,100,100.0,2679.705,2684.751,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Methionine,12,100.0,10.62,10.99537,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Monocalcium Phos,204,100.0,38.745,39.0625,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,NOVELA ECL,6,100.0,0.45,0.5685764,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Provi Oxi Stop,21,100.0,0.45,0.9215858,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Rovabio P10,176,100.0,2.25,3.263889,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Sacox (500g),91,100.0,2.25,3.587964,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Salt,202,100.0,12.96,13.16551,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,SOLIS,124,100.0,6.75,7.262731,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,9.114586,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,SOYA-,105,100.0,1619.145,1617.969,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,Soya Oil,210,100.0,37.35,37.75,Production Recipes
Server2,D84021CC-430F-42CB-8844-6BFB9D010EA5,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 2,BROILER GROWER,2026-07-23 01:56:09.940,2026-07-23 02:57:34.117,2026-07-23 02:58:38.257,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,BETAIN HCL,142,100.0,2.25,2.818287,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,BIOSTRONG 510,140,100.0,0.675,0.691551,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.512153,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Broiler Starter PX,69,100.0,4.05,5.324075,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Choline Chloride 60%,26,100.0,2.7,2.824074,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,KENZYME PRO,77,100.0,2.7,3.42882,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Limestone,113,100.0,55.485,62.1239,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.9809029,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Maize,100,100.0,2679.705,2683.16,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Methionine,12,100.0,10.62,10.99537,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Monocalcium Phos,204,100.0,38.745,39.0625,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,NOVELA ECL,6,100.0,0.45,1.150174,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Provi Oxi Stop,21,100.0,0.45,1.031539,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Rovabio P10,176,100.0,2.25,3.657408,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Sacox (500g),91,100.0,2.25,3.003472,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Salt,202,100.0,12.96,13.02083,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,SOLIS,124,100.0,6.75,7.56655,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,9.114586,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,SOYA-,105,100.0,1619.145,1615.22,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,Soya Oil,210,100.0,37.35,37.5,Production Recipes
Server2,1DADBEE0-DD7A-41A1-9160-BDB72B051644,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER602 1,BROILER GROWER,2026-07-23 01:55:42.940,2026-07-23 02:53:57.633,2026-07-23 02:55:01.343,4500.0,TermiN-8,33,100.0,6.75,0.0,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,BETAIN HCL,142,100.0,2.25,3.553242,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,BIOSTRONG 510,140,100.0,0.675,0.7913773,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Broiler Mineral Mix,31,100.0,4.05,5.902778,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Broiler Starter PX,69,100.0,4.05,4.988426,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Choline Chloride 60%,26,100.0,2.7,3.038195,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,KENZYME PRO,77,100.0,2.7,3.009259,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Limestone,113,100.0,55.485,68.17126,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,LYSOFORTE DRY,30,100.0,0.9,0.8709491,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Maize,100,100.0,2679.705,2675.202,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Methionine,12,100.0,10.62,10.99537,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Monocalcium Phos,204,100.0,38.745,39.20717,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,NOVELA ECL,6,100.0,0.45,0.5193866,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Provi Oxi Stop,21,100.0,0.45,0.8622684,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Rovabio P10,176,100.0,2.25,2.847221,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Sacox (500g),91,100.0,2.25,3.119213,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,Salt,202,100.0,12.96,13.16551,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,SOLIS,124,100.0,6.75,9.215857,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,SOUDIOM Bicarbon,35,100.0,8.955,8.101852,Production Recipes
Server2,773491E0-201E-4B43-99C5-A85D1369A04F,9EB5AAF9-4EC2-4BC1-B78F-A2C697BCE705,4,BROILER GROWER605 6,BROILER GROWER,2026-07-23 01:29:27.717,2026-07-23 02:47:45.833,2026-07-23 02:48:51.693,4500.0,SOYA-,105,100.0,1619.145,1615.77,Production Recipes
